Columbus Crew,New England Revolution
0.24768788415702,0.3429216765013589
0.34566970809417996,0.3670130237799328
0.24120587791481812,0.1963984327242663
0.11220783728573357,0.07006535077744597
0.03914891769176132,0.018746916579747176
0.010927135169950686,0.004012789515483372
