Tigres,Gallos Blancos
0.09279537390761154,0.6652800695225407
0.22060787004451043,0.2711330094657902
0.262231996468003,0.05524974532510444
0.20780648776709673,0.007505625780014186
0.12350762952195367,0.0007647241360769172
0.05872438233874024,6.2332231468911e-05
