Real Salt Lake,FC Dallas
0.3450133309862027,0.2688793343121553
0.36715360310957795,0.3531710082082242
0.19535733284714193,0.23194374784863278
0.06929794900357404,0.10155212992332545
0.01843623809552411,0.033346992064733835
0.003923866492468048,0.008760205270771
