Cruz Azul,Necaxa
0.2570484819810266,0.15977922439417916
0.3491979377855456,0.2930290681342304
0.23719105208074795,0.2687021266287471
0.10740726886675378,0.1642631868447435
0.036477940369840915,0.07531312151560879
0.009910987572183201,0.02762428457100823
