Santos Laguna,Atlas
0.10101837679878481,0.16812981864949314
0.23157986379344064,0.2997786389127755
0.2654429570839909,0.26725548469110655
0.20283848607361563,0.158840523920186
0.11624941536766177,0.07080391278517723
0.0532992602534751,0.025248942483770756
