Sporting Kansas City,Los Angeles FC
0.4454051824012786,0.06480044184984876
0.3602307452645198,0.17732270622894938
0.14567207001749838,0.24261672641998866
0.03927177651572689,0.22130226933167865
0.007940467399735262,0.15139525353634864
0.0012844037753374131,0.08285689202394203
