New York City,Inter Miami CF
0.1278506004383865,0.4954178819357674
0.2629749898512318,0.34795856588868546
0.2704556922303345,0.12219498729257466
0.1854327959759448,0.028608032456004562
0.09535384947871235,0.005023239122593351
0.039226530830451106,0.0007056180832165193
